,neighborhood_overview
2791,"[""i'm"", 'a', 'leasing', 'agent', 'in', 'and', 'cap', 'is', 'my', 'favorite', 'neighborhood!', ""it's"", 'diverse', 'and', 'eclectic', '-', 'we', 'have', 'all', 'kinds', 'of', 'folks', 'from', 'all', 'walks', 'of', 'life', 'living', 'here.', 'from', 'artsy', 'creative', 'types', 'to', 'high', 'tech.', 'this', 'is', 'a', 'lively', 'and', 'thriving', 'not', 'for', 'the', 'faint', 'of', 'heart.', 'there', 'is', 'always', 'something', 'to', 'do,', 'a', 'show', 'to', 'see,', 'a', 'new', 'restaurant', 'to', 'try,', 'or', 'a', 'festival', 'to', 'attend.', 'this', 'is', 'also', ""seattle's"", ""'gayborhood'"", '-', 'if', 'being', 'surrounded', 'by', 'rainbow', 'hair,', 'glitter', '&', 'feather', 'boas', ""doesn't"", 'sound', 'like', 'your', 'cup', 'of', 'tea', 'this', 'may', 'not', 'be', 'the', 'place', 'for', 'you.', 'we', 'welcome', 'everyone', 'here', 'but', 'we', 'expect', 'those', 'who', 'come', 'visit', 'our', 'to', 'respect', 'our', 'community.', 'the', 'apartment', 'is', 'near', 'everything', '-', 'you', 'can', 'to', 'the', 'grocery', 'store,', 'coffee', 'shops,', 'boutiques,', 'yoga', 'studio,', 'tons', 'of', 'restaurants', 'and', 'anything', 'else', 'you', 'might', 'be', 'interested.', 'looking', 'for', 'something', 'specific?', 'just', 'ask', '-', ""i'd"", 'be', 'happy', 'to', 'point', 'you', 'in', 'the', 'right', 'direction!']"
2792,"['the', 'location', 'is', 'truly', 'central', 'to', 'the', 'unique', 'and', 'alternative', 'with', 'a', 'score', 'of', '97!', 'we', 'are', 'extremely', 'close', 'to', 'great', 'shopping', 'along', 'broadway,', 'exciting', 'nightlife', 'on', 'the', 'pike/pine', 'corridor,', 'and', 'a', 'lovely', 'fifteen', 'minute', 'to', 'the', 'heart', 'of', 'downtown', 'seattle.', 'there', 'are', 'two', 'major', 'grocery', 'stores', 'four', 'blocks', 'each', 'direction', '&', 'our', 'kitchen', 'is', 'great', 'for', 'cooking!', 'we', 'are', 'also', 'within', 'smelling', 'distance', 'of', 'the', 'famous', ""dick's"", 'burgers.', 'if', 'you', 'prefer', 'hidden', 'local', 'places,', 'we', 'got', 'plenty', 'of', 'those', 'as', 'well', 'and', 'if', 'you', 'are', 'staying', 'with', 'us', 'over', 'a', 'weekend,', 'there', 'is', 'a', 'delicious', 'local', 'farmers', 'market', 'happening', 'on', 'sundays', 'just', 'a', 'stone', 'throws', 'away.', 'we', 'are', 'a', 'fifteen', 'minute', 'from', 'convention', 'center/downtown,', 'a', 'ten', 'minute', 'bus', 'ride', 'door', 'to', 'door,', 'or', 'a', '$6', 'uber.', 'when', 'we', 'travel,', 'we', 'take', 'the', 'link', 'light', 'from', 'the', 'airport', 'to', 'the', 'last', 'stop', '(westlake)', 'then', 'either', 'or', 'bus', 'home.', 'there', 'is', 'a', 'zipcar', 'parking', 'space', 'across', 'the', 'street', 'from', 'our', 'front', 'gate', 'and', ""it's"", 'surprising', 'when', 'there', ""isn't"", 'a', 'car2go', 'within']"
2793,"['everything', 'is', 'walkable.', 'weather', 'your', 'here', 'for', 'a', 'business', 'trip,', 'visiting', 'family', 'in', 'the', 'area', 'or', 'just', 'on', 'vacation.', 'the', 'downtown', 'business', 'district', 'may', 'take', '15mins', 'to', 'to', 'or', 'a', 'three', 'minute', 'uber', '(which', 'will', 'show', 'up', 'in', 'minutes),', 'freeway', 'entrances', 'are', 'blocks', 'away', 'in', 'case', 'you', 'need', 'to', 'drive', 'out', 'of', 'the', 'city.', 'all', 'the', 'downtown', 'tourist', 'attractions', 'and', 'tons', 'of', 'bars,', 'clubs', 'and', 'restaurants', 'are', 'all', 'just', 'a', 'few', 'minutes', 'away.']"
2794,"['is', 'known', 'for', 'its', 'trendy', 'shops', 'and', 'great', 'cafes', 'and', 'restaurants.']"
2795,"['the', 'north', 'end', 'of', 'is', 'quiet', 'with', 'some', 'great', 'cafes', 'and', 'bars', 'including', 'top', 'pot,', 'cafe', 'barjot,', 'summit', 'public', 'house,', 'the', 'lookout,', 'and', 'single', 'shot.', 'easy', 'to', 'up', 'to', 'broadway', 'or', 'down', 'to', 'south', 'lake', 'union.']"
2796,"['quiet', 'in', 'hill!']"
2801,"['centrally', 'located', 'next', 'to', 'downtown.', 'easy', 'commute', 'to', 'all', 'tourist', 'amenities,', 'the', 'convention', 'center,', 'ferries,', 'and', 'light', 'rail', 'access', 'to/from', 'the', 'airport', '(about', '1', 'hr', 'from', 'airport', 'to', 'doorstep', 'via', 'public', 'transport;', '25', 'min', 'via', 'taxi).']"
2802,"['we', 'have', 'access', 'to', 'a', 'large', 'grocery', 'store,', 'any', 'kind', 'of', 'cuisine', 'you', 'could', 'desire,', 'delicious', 'coffee', 'and', 'easy', 'public', 'transit', 'all', 'within', 'blocks', 'of', 'the', 'apartment.', 'i', 'am', 'a', 'great', 'concierge,', 'as', 'well,', 'so', 'i', 'can', 'help', 'you', 'find', 'anything', 'in', 'the', 'neighborhood,', '&', 'in', 'many', 'other', 'neighborhoods', 'around', 'seattle.']"
2803,"['best', 'in', '-', 'the', 'location', 'and', 'unique', 'character', 'defines', 'it.', 'easy', 'access', 'to', 'amazon', 'and', 'microsoft', '(if', 'you', 'are', 'coming', 'for', 'work).']"
2804,"['hill,', 'seattle,', 'is', 'the', 'place', 'to', 'be', 'for', 'drinks,', 'food', 'and', 'fun.', 'bars', '&', 'nightclubs', '-', 'you', 'are', 'a', 'five', 'minute', 'to', 'the', 'corner', 'of', 'pike', '&', 'broadway,', 'one', 'of', 'the', 'best', 'areas', 'for', 'late', 'night', 'clubs,', 'bars', 'and', 'general', 'debauchery.', 'libations', 'galore,', 'this', 'area', 'probably', 'has', 'the', 'highest', 'density', 'of', 'bars', 'in', 'seattle.', 'restaurants', '-', 'lots', 'of', 'options', 'here.', 'for', 'mexican,', 'hit', 'up', 'la', 'cocina', 'oaxaquena', '(you', 'can', 'watch', 'them', 'make', 'fresh', 'corn', 'tortillas', 'and', 'make', 'sure', 'to', 'get', 'the', 'chicken', 'mole', 'and', 'the', 'pozole,', 'delish!).', 'for', 'indian,', 'do', 'moti', 'mahal', '(get', 'the', 'saag', 'paneer', 'and', 'butter', 'chicken.', 'limited', 'choices', 'otherwise).', 'for', 'creative', 'american', 'fusion,', 'check', 'out', 'union.', 'for', 'super', 'pricey', 'joints,', 'find', 'terra', 'plata', 'and', 'any', 'restaurant', 'within', '50', 'feet', 'is', 'guranteed', 'to', 'set', 'you', 'back', '$50', 'per', 'person,', 'but', 'the', 'ambience', 'is', 'par', 'none.', 'coffee', '-', 'you', 'must', 'go', 'to', 'cafe', 'vivace', 'espresso', 'sidewalk.', 'the', 'best', 'baristas', 'rotate', 'through', 'this', 'location', 'and', 'the', 'coffee', 'is', 'so', 'smooth,', 'it', 'is', 'slightly', 'sweet.', 'no', 'need', 'for', 'extra', 'sugar!', 'additionally,', 'the', 'studio', 'is', 'also', 'jus']"
2805,"['is', 'a', 'fun,', 'vibrant', 'community', 'with', 'lots', 'of', 'cultural', 'activities.', 'some', 'of', 'my', 'favorite', 'restaurants', 'are', 'only', 'a', 'short', 'away.', 'downtown', 'is', 'right', 'down', 'the', 'street', 'and', 'this', 'area', 'is', 'a', 'great', 'place', 'to', 'and', 'has', 'great', 'public', 'transportation', 'options', 'so', 'i', ""don't"", 'have', 'to', 'worry', 'about', 'driving', 'or', 'finding', 'parking.']"
2808,"['lots', 'of', 'great', 'bars,', ""cafe's,"", 'and', 'restaurants', 'around', 'eastlake.', 'also', 'great', 'bus', 'service', 'to', 'downtown,', 'slu,', 'or', '-', 'on', 'a', 'nice', 'day', 'you', 'can', 'walk!', 'awesome', 'spot', 'for', 'a', 'run', 'around', 'lake', 'union.']"
2809,"['situated', 'in', 'the', 'ideal', 'location', 'where', 'meets', 'downtown.', 'the', 'building', 'is', 'next', 'to', 'the', 'washington', 'state', 'convention', 'center', 'and', 'just', 'steps', 'to', 'pacific', 'place,', 'westlake', 'shopping', 'centers,', 'live', 'theater,', 'movie', 'theaters,', 'public', 'transportation,', 'and', 'many', 'restaurants.', 'the', 'building', 'is', 'also', 'just', 'a', 'few', 'blocks', 'from', 'swedish', 'hospital,', 'pike', 'place', 'market,', 'elliott', 'bay', 'waterfront,', 'and', 'just', 'one', 'mile', 'to', 'the', 'space', 'needle', 'and', 'center.', 'you', ""can't"", 'get', 'more', 'centrally', 'located', 'than', 'this.', 'score:', '97!']"
2811,"['close', 'to', 'the', 'bustling', 'blocks', 'of', 'hill,', 'yet', 'still', 'very', 'quiet', 'all', 'around.', 'there', 'are', 'lots', 'of', 'good', 'restaurants,', 'bakeries,', 'and', 'coffee', 'shops', 'nearby.', 'bakery', 'nouveau', 'and', 'molly', 'moon', 'ice', 'cream', 'are', 'musts!', ':-)', 'easy', 'bus', 'ride', 'to', 'downtown', 'seattle.', 'you', 'can', 'there', 'as', 'well.', 'beautiful', 'parks', 'and', 'playfields', 'are', 'within', 'distance', '-', 'volunteer', 'park,', 'cal', 'anderson', 'park,', 'etc.']"
2812,"['the', 'location', 'of', 'my', 'apartment', 'is', 'perfectly', 'sited', 'for', 'almost', 'anything', 'you', 'would', 'want', 'to', 'do', 'in', 'the', 'city.', 'is', 'one', 'of', ""seattle's"", 'most', 'vibrant', 'neighborhoods,', 'but', 'exploring', 'beyond', 'those', 'borders', 'is', 'incredibly', 'easy', 'either', 'by', 'foot,', 'on', 'the', 'bus,', 'or', 'with', 'a', 'short', 'drive.']"
2813,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2815,"['1', 'mile', 'from', 'amazon', 'campus', 'in', 'south', 'lake', 'union.', '2', 'blocks', 'past', 'the', 'north', 'end', 'of', 'broadway', 'ave', 'on', 'capital', 'in', 'downtown', 'seattle.', 'exceptional', 'life', 'style', 'that', 'combines', 'the', 'fun', 'and', 'ease', 'of', 'an', 'urban', 'neighborhood,', 'where', 'to', 'restaurants,', 'boutiques', 'amidst', 'the', 'mixture', 'of', 'ages,', 'cultures,', 'personalities', 'and', 'ways', 'of', 'life', 'meets', 'the', 'peace', 'and', 'quiet', 'of', 'the', 'suburban', 'house.']"
2816,"['northern', 'is', 'a', 'wonderful', 'mix', 'of', 'residential', 'neighborhood,', 'bustling', 'commercial', 'strips', 'and', 'wonderful', 'parks.', 'explore', 'the', 'second', 'thursday', 'art', 'walk,', 'or', 'swing', 'by', 'joe', 'bar', 'or', 'vivace', 'for', 'a', 'cup', 'of', 'coffee', 'on', 'your', 'way', 'to', 'the', 'local', 'sunday', 'morning', ""farmer's"", 'market.', 'we', 'recommend', 'up', 'to', 'nearby', 'volunteer', 'park', 'for', 'an', 'amazing', 'view', 'of', 'the', 'city', 'and', 'some', 'of', 'the', 'best', 'picnic', 'spots', ""you'll"", 'find.']"
2817,"['is', 'the', 'best', 'in', 'the', 'city.', 'you', 'are', 'distance', 'to', 'bars,', 'restaurants', 'and', 'shopping.']"
2819,"['located', 'in', 'capital', 'this', 'studio', 'is', 'full', 'of', 'life!', 'just', 'a', 'short', 'from', 'all', 'the', 'action.', 'is', 'known', 'for', 'its', 'super', 'fun', 'lax', 'atmosphere.', 'take', 'a', 'stroll', 'down', 'broadway', 'and', 'never', 'miss', 'a', 'beat!', ""there's"", 'also', 'a', 'huge', 'amount', 'of', 'parks', 'for', 'you', 'to', 'enjoy', 'as', 'well!']"
2820,"['anything', 'you', 'need', 'is', 'at', 'your', 'fingertips', 'and', 'just', 'a', 'hop,', 'skip', 'and', 'a', 'step', 'away!', 'restaurants,', 'grocery', 'stores,', 'parks,', 'pharmacies,', 'coffee', 'shops,', 'shopping,', 'galleries,', 'music', 'venues,', 'bars,', 'night', 'life,', 'book', 'stores,', 'music', 'stores,', 'and', 'so', 'much', 'more.']"
2821,"['best', 'in', 'seattle,', 'hands', 'down!', 'there', 'are', 'amazing', 'coffee', 'shops,', 'restaurants,', 'bars,', 'incredible', 'bookstore,', 'record', 'store,', 'bakeries,', 'huge', 'public', 'parks,', 'sunday', 'outdoor', 'market,', 'and', 'so', 'much', 'more.', ""it's"", 'a', 'historic', 'but', 'quickly-growing', 'full', 'of', 'character', 'and', 'charm,', 'and', 'with', 'plenty', 'of', 'modern', 'businesses', 'and', 'amenities.', 'the', 'location', 'is', 'what', 'i', 'love', 'most', 'about', 'this', 'apartment,', 'but', 'the', 'space', 'is', 'beautiful,', 'too!']"
2822,"['this', 'is', 'famous', 'for', 'its', 'restaurants,', 'shops', 'and', 'night', 'clubs.', ""it's"", 'close', 'to', 'downtown', 'and', 'the', 'south', 'lake', 'union', 'neighborhood,', 'which', 'is', 'where', 'the', 'amazon', 'and', 'some', 'other', 'big', 'companies', 'are', 'situated.']"
2823,"['i', 'love', 'my', 'because', 'if', 'you', 'are', 'an', 'active', 'person,', 'you', 'can', 'pretty', 'much', 'anywhere', 'from', 'the', 'pike', 'and', 'pine', 'corridor', 'of', 'bars', 'and', 'restaurants', 'as', 'well', 'as', 'the', 'broadway', 'strip,', 'pike', 'place', 'and', 'the', 'water', 'front,', 'the', 'key', 'arena,', 'space', 'needle', 'and', 'volunteer', 'park', '(these', 'are', 'all', 'accessible', 'by', 'bus', 'too).', 'the', 'closest', 'highlights', 'within', 'just', 'a', 'few', 'blocks', 'are', 'the', 'saint,', 'la', 'bete,', 'karaoke', 'at', 'crescent', 'lounge,', 'and', 'your', 'handy', 'qfc', 'grocery', 'store.']"
2825,"['the', 'location', 'is', 'truly', 'central', 'to', 'the', 'unique', 'and', 'innovative', 'with', 'a', 'score', 'of', '97!', 'we', 'are', 'extremely', 'close', 'to', 'great', 'shopping', 'along', 'broadway,', 'exciting', 'nightlife', 'on', 'the', 'pike/pine', 'corridor,', 'and', 'a', 'lovely', 'fifteen', 'minute', 'to', 'the', 'heart', 'of', 'downtown', 'seattle.', 'there', 'are', 'two', 'major', 'grocery', 'stores', 'four', 'blocks', 'each', 'direction', '&', 'our', 'kitchen', 'is', 'great', 'for', 'cooking!', 'we', 'are', 'also', 'within', 'smelling', 'distance', 'of', 'the', 'famous', ""dick's"", 'burgers.', 'if', 'you', 'prefer', 'hidden', 'local', 'places,', 'we', 'got', 'plenty', 'of', 'those', 'as', 'well', 'and', 'if', 'you', 'are', 'staying', 'with', 'us', 'over', 'a', 'weekend,', 'there', 'is', 'a', 'delicious', 'local', 'farmers', 'market', 'happening', 'on', 'sundays', 'just', 'a', 'stone', 'throws', 'away.', 'we', 'are', 'a', 'fifteen', 'minute', 'from', 'convention', 'center/downtown,', 'a', 'ten', 'minute', 'bus', 'ride', 'door', 'to', 'door,', 'or', 'a', '$6', 'uber.', 'when', 'we', 'travel,', 'we', 'take', 'the', 'link', 'light', 'from', 'the', 'airport', 'to', 'the', 'last', 'stop', '(westlake)', 'then', 'either', 'or', 'bus', 'home.', 'there', 'is', 'a', 'zipcar', 'parking', 'space', 'across', 'the', 'street', 'from', 'our', 'front', 'gate', 'and', ""it's"", 'surprising', 'when', 'there', ""isn't"", 'a', 'car2go', 'within', 'a']"
2826,"['•', 'less', 'than', 'a', 'mile', 'to', 'pike/pine', 'area', 'with', 'tons', 'of', 'clubs,', 'restaurants', 'and', 'bars.', '•', '3', 'blocks', 'to', 'volunteer', 'park', '–', 'city', 'views,', 'conservatory,', 'tennis', 'courts,', 'huge', 'lawns,', 'asian', 'art', 'museum', '•', '1.5', 'miles', 'to', 'the', 'middle', 'of', 'downtown', 'shopping', 'area', '•', 'lots', 'of', 'close', 'shops,', 'groceries,', 'bars', 'and', 'restaurants.']"
2827,"['very', 'close', 'to', 'great', 'restaurants', 'and', 'fun', 'nightlife.', 'one', 'block', 'away', 'from', 'cal', 'anderson', 'park', 'where', 'there', 'is', 'a', 'full', 'basketball', 'court', 'and', 'soccer', 'field.']"
2828,"['this', 'expansive', 'district', 'contains', 'a', 'mix', 'of', 'tree-shaded', 'streets', 'flanked', 'by', 'some', 'of', ""seattle's"", 'loveliest', 'century-old', 'mansions', 'and', 'commercial', 'thoroughfares', 'abuzz', 'with', 'trendy', 'bistros,', 'modish', 'boutiques', 'and', 'swish', 'cocktail', 'bars.', 'plenty', 'around', 'to', 'eat,', 'shop', 'and', 'play!']"
2829,"['the', 'nicer,', 'quieter', 'side', 'of', 'while', 'still', 'being', 'close', 'to', 'all', 'the', 'sights,', 'bars', 'and', 'restaurants.', 'a', '5', 'minute', 'away', 'from', 'broadway', 'and', 'about', 'a', '15min', 'to', 'downtown.', 'very', 'close', 'to', 'south', 'lake', 'union.', 'down', 'the', 'block', 'to', 'see', 'a', 'view', 'of', 'the', 'city', 'and', 'lake', 'union', 'or', 'around', 'volunteer', 'park.', 'there', 'are', 'some', 'great', 'bars', 'and', 'restaurants', 'around.', 'i', 'included', 'a', 'useful', 'information', 'book', 'highlighting', 'all', 'of', 'the', 'best', 'local', 'spots', 'and', 'transportation.']"
2831,"['has', 'something', 'for', 'everyone.', 'walkable,', 'charming', 'and', 'leafy', '-', 'with', 'shops', 'and', 'restaurants', 'for', 'every', 'taste', 'and', 'budget.', 'and', 'so', 'much', 'good', 'coffee!', 'there', 'are', 'three', 'main', 'areas:', 'broadway,', 'pike/pike,', 'and', '15th,', 'with', 'so', 'much', 'in', 'between.', '""the', 'hill""', '(as', 'the', 'locals', 'call', 'it)', 'is', 'located', 'just', 'east', 'of', 'downtown', 'with', 'amazing', 'views', 'of', 'both', 'the', 'olympic', 'and', 'cascade', 'mountains.']"
2832,"['is', 'very', 'fun', 'and', 'lively.', 'there', 'is', 'always', 'something', 'going', 'on', 'whether', 'it', 'be', 'live', 'music,', 'a', 'block', 'party,', 'or', 'a', 'parade.', 'there', 'is', 'a', 'lot', 'of', 'good', 'food', 'and', 'a', 'lot', 'to', 'explore.', 'i', 'am', 'two', 'blocks', 'from', 'freeway', 'access', 'and', '15', 'minutes', 'from', 'downtown.']"
2833,"['is', 'the', 'most', 'thriving', 'in', 'seattle.', 'conveniently', 'located', 'adjacent', 'to', 'the', 'retail', 'district,', 'the', 'has', 'become', 'a', 'destination', 'for', 'all', 'ages', 'because', 'its', 'truly', 'urban', 'feel.']"
2834,"['in', 'the', 'center', 'of', 'hill,', ""seattle's"", 'most', 'vibrant', 'arts', 'neighborhood.', 'distance', 'to', 'dozens', 'of', 'trendy', 'restaurants', 'of', 'all', 'types', '(tai,', 'malaysian,', 'americana,', 'etc.),', 'as', 'well', 'as', 'some', 'of', 'the', ""city's"", 'funkiest', 'bars.', 'we', 'are', 'right', 'off', 'broadway', 'and', 'blocks', 'from', 'the', 'popular', 'pike/pine', 'corridor', 'and', 'downtown.']"
2835,"['we', 'are', 'on', 'the', 'northwest', 'end', 'of', 'capital', 'hill,', 'about', 'a', '10-15', 'minute', 'from', 'broadway', 'avenue,', '(cap', ""hill's"", 'main', 'street).', 'broadway', 'avenue', 'hosts', 'loads', 'of', 'great', 'restaurants,', 'shopping', 'opportunities,', 'and', 'entertainment', 'venues', 'ranging', 'from', 'drag', 'shows', 'to', 'theater', 'to', 'film', 'to', 'live', 'music.', 'where', 'the', 'apartment', 'is', 'located', 'is', 'residential', 'and', 'tucked', 'into', 'the', 'woodsy', 'hill,', 'and', 'is', 'very', 'private.', 'you', 'have', 'the', 'best', 'of', 'both', 'worlds!']"
2837,"['is', 'the', 'most', 'lovely', 'in', 'seattle.', ""you'll"", 'find', 'some', 'of', 'the', 'best', 'dining', 'and', 'bars', 'located', 'just', 'blocks', 'from', 'the', 'apartment!', 'wether', ""it's"", 'nature', 'or', 'a', 'night', 'out', ""you're"", 'just', 'a', 'few', 'streets', 'away!']"
2838,"['is', 'a', 'fantastic', 'in', 'seattle.', 'the', 'score', 'is', 'unbeatable', 'and', 'the', 'public', 'transportation', 'is', 'phenomenal.', 'there', 'are', 'bus', 'stops', 'right', 'outside', 'the', 'apartment!', 'blue', 'moon', 'burgers', 'in', 'building.', 'dilettante', 'chocolate', 'and', 'espresso', 'vicace,', 'pagliacci', 'pizza,', 'and', 'many', 'more', 'restaurants', 'across', 'the', 'street.', 'qfc', 'grocery', 'store', 'across', 'the', 'street.', 'cal', 'anderson', 'park', '(.5', 'mi', 'away)', 'zipcar', '(413', 'feet', 'away)']"
2839,"['is', 'a', 'short', '(20', 'minute)', 'from', 'downtown', 'seattle.', 'it', 'is', 'packed', 'with', 'small', 'businesses,', 'art', 'galleries,', 'restaurants,', 'record', 'stores', 'and', 'coffee', 'shops.', 'it', 'is', 'a', 'primary', 'nightlife', 'area,', 'with', 'dozens', 'and', 'dozens', 'of', 'options.', 'this', 'loft', 'is', 'right', 'in', 'the', 'middle', 'of', 'it', 'all.']"
2842,"['most', 'urban', 'dense', 'hood', 'with', 'quirks', 'and', 'artistry', 'in']"
2843,"['is', 'a', 'trendy', 'and', 'popular', 'neighborhood.', 'this', 'apartment', 'is', 'on', 'a', 'quiet', 'residential', 'street', 'but', 'is', 'only', 'a', 'few', ""minutes'"", 'from', 'all', 'the', 'action', 'on', 'broadway.']"
2845,"['is', 'a', 'vibrant', 'right', 'in', 'downtown', 'seattle.', 'it', 'is', 'distance', 'from', 'hundreds', 'of', 'restaurants,', 'coffee', 'shops', 'and', 'an', 'independent', 'movie', 'theater.', 'the', 'is', 'known', 'for', 'the', 'young,', 'artistic', 'and', 'creative', 'people', 'that', 'inhabit', 'this', 'part', 'of', 'town.', 'there', 'are', 'a', 'few', 'great', 'local', 'parks', 'for', 'relaxing,', 'running', 'and', 'biking.']"
2848,"['is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2851,"['is', 'where', 'you', 'want', 'to', 'be', 'when', 'you', 'visit', 'seattle.', 'food,', 'bars,', 'entertainment,', 'short', 'from', 'everything.', 'walkscore', 'of', '97.']"
2852,"['grocery', 'store', '–', '24/7', 'and', '2', 'blocks', 'away', 'you', 'can', 'to', 'restaurants,', 'coffee', 'houses,', 'cafes,', 'and', 'to', 'bus', 'stops', 'located', 'just', '2', 'blocks', 'away.']"
2855,"['is', 'the', 'best', 'of', 'both', 'worlds--quiet', 'residential', 'side', 'streets', 'featuring', 'beautiful', 'architecture', 'and', 'classic', 'styles,', 'nestled', 'amongst', 'the', 'busiest', 'nightlife', 'and', 'restaurant', 'scene', 'the', 'pacific', 'northwest', 'has', 'to', 'offer!', 'the', 'apartment', 'is', 'located', 'just', 'a', '5', 'minute', 'to', 'pine', 'st,', 'pike', 'st,', '15th', 'avenue,', 'broadway,', 'and', 'all', 'the', 'awesome', 'spots', 'therein,', 'right', 'in', 'the', 'heart', 'of', 'the', 'neighborhood.', 'also', 'located', 'nearby', 'are', 'volunteer', 'park,', 'cal', 'anderson', 'park,', 'and', 'central', 'college,', 'all', 'of', 'which', 'are', 'excellent', 'locations', 'for', 'outdoor', 'activities', 'on', 'a', 'sunny', 'day.', 'lake', 'view', 'cemetery', 'is', 'also', 'just', 'a', 'few', ""minutes'"", 'walk,', 'so', 'cinema', 'and', 'martial', 'arts', 'fans', 'alike', 'may', 'decide', 'to', 'trek', 'over', 'and', 'pay', 'homage', 'to', 'bruce', 'lee,', 'who', 'is', 'interned', 'there', 'on', 'a', 'beautiful', 'overlooking', 'the', 'city.', 'regardless', 'of', 'whether', ""you're"", 'into', 'fine', 'dining,', 'late', 'night', 'partying,', 'artistic', 'expression,', 'outdoor', 'sports,', 'counter-culture,', 'or', 'good', 'coffee,', 'has', 'something', 'for', 'you.']"
2856,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2857,"['has', 'become', 'the', '""go', 'to""', 'spot', 'in', 'with', 'a', 'vibrant', 'culture', 'of', 'its', 'own.', 'our', 'place', 'is', 'distance', '(walk', 'score', 'of', '98!!)', 'to', 'the', 'best', 'bars,', 'restaurants,', 'grocery', 'stores', '(trader', 'joes,', 'madison', 'co-op),', 'and', 'live', 'music', 'venues', 'in', 'the', 'pike/pine', 'corridor', 'area.', 'if', 'you', 'want', 'to', 'venture', 'downtown', 'then', 'there', 'are', 'several', 'transit', 'options', 'that', 'can', 'take', 'you', 'to', 'pike', 'place', 'market,', 'space', 'needle,', 'art', 'museum,', 'aquarium,', 'and', 'vintage', 'pioneer', 'square.', 'our', 'condo', 'building', 'offers', 'a', 'poco', 'wine', 'bar', 'conveniently', 'right', 'below', '(half', 'price', 'bottles', 'on', 'sundays!),', 'nail', 'spa,', 'handmade', 'pizza', 'restaurant', 'right', 'down', 'the', 'block', 'and', 'delicious', 'chinese', 'restaurant', '(and', 'bakery)', 'right', 'outside', 'your', 'door!']"
2858,"['you', 'are', 'near', 'two', 'locations', 'of', 'the', 'world', 'famous', 'espresso', 'vivace', 'on', 'broadway', '(the', 'best', 'coffee', 'in', 'seattle—a', 'city', 'known', 'for', 'good', 'coffee);', 'you', 'are', 'a', 'block', 'away', 'from', 'a', 'grocery', 'store', '(the', 'qfc),', 'a', 'number', 'of', 'great', 'bars', 'and', 'restaurants,', 'including', 'witness,', 'sun', 'liquor,', 'barjot,', 'and', 'bait', 'shop.']"
2859,"[""it's"", 'directly', 'between', 'the', 'culture', 'rich', 'and', 'the', 'downtown', 'area.', 'great', 'for', 'tourist', 'and', 'business', 'travelers']"
2860,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2861,"['is', 'a', 'vibrant,', 'urban', 'ideal', 'for', 'someone', 'who', 'loves', 'having', 'amenities', 'within', 'distance.', 'with', 'new', 'restaurants', 'opening', 'all', 'the', 'time,', ""you'll"", 'have', 'no', 'shortage', 'of', 'places', 'to', 'try.', 'in', 'addition', 'to', 'the', 'cafes,', 'bars', '+', 'restaurants,', 'within', 'blocks', 'of', 'the', 'apartment', ""you'll"", 'also', 'find', 'a', 'large', 'grocery', 'store,', 'multiple', 'gyms,', 'harvard', 'exit', '(great,', 'small', 'movie', 'theater),', 'the', 'beautiful', 'volunteer', 'park', '(which', 'also', 'houses', 'the', 'asian', 'art', 'museum),', 'and', 'streets', 'to', 'wander', 'and', 'explore.']"
2862,"['score', 'of', '98!', 'this', 'is', 'truly', 'one', 'of', 'the', 'best', 'locations', 'in', '-', 'steps', 'away', 'from', 'all', 'that', 'has', 'to', 'offer', 'in', 'terms', 'of', 'live', 'music,', 'amazing', 'restaurants', 'and', 'local', 'culture.', '6', 'blocks', 'down', 'to', 'the', 'pike', 'place', 'market', 'and', 'downtown', 'shopping', 'district,', 'art', 'museum', 'and', 'the', 'waterfront,', 'or', 'up', '4', 'blocks', 'to', 'the', 'pike/pine', 'corridor', 'of', 'hill.', '2', 'blocks', 'from', 'convention', 'center.']"
2863,"['is', 'one', 'of', 'the', 'most', 'loved', 'neighborhoods', 'in', 'seattle.', 'very', 'centrally', 'located', 'and', 'close', 'to', 'everything!', 'great', 'restaurants', 'and', 'nightlife!', '-blue', 'moon', 'burgers', 'and', 'pho', 'noodle', 'shop', 'in', 'building.', '-dilettante', 'chocolate', 'and', 'espresso', 'vicace', 'across', 'the', 'street.', '-qfc', 'grocery', 'store', 'across', 'the', 'street.', '-tashkent', 'park', '(.1', 'mile', 'away).', '-zipcar', 'rentals', '(413', 'feet', 'away).']"
2866,"['nestled', 'in', 'hill,', 'to', 'bars,', 'shops,', 'restaurants,', 'etc', 'while', 'enjoying', 'what', 'this', 'city', 'has', 'to', 'offer!']"
